"forecast_id","analysis_date","item_cd","market_group","horizon","forecast_mean","forecast_median","forecast_std","ci_lower","ci_upper","pi_lower","pi_upper","model_type","n_observations","pooling_level","created_at"
1217,20260129,638,"22",7,47133.55829722008,12864.302156687594,215327.98491806508,546.893113219137,262406.12402095465,546.893113219137,262406.12402095465,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
1218,20260129,638,"24",1,40647.18155470207,13806.252208199949,129742.48972163734,642.5309778351095,238479.925559744,642.5309778351095,238479.925559744,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
1219,20260129,638,"24",3,45276.90404757738,12370.663003456559,194601.9456858064,665.38221712154,269993.03256926057,665.38221712154,269993.03256926057,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
1220,20260129,638,"24",7,50392.55483829848,14561.180303841604,212954.8905336826,631.3026242736421,325278.87639033655,631.3026242736421,325278.87639033655,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
1221,20260129,638,"25",1,32418.678438698338,11665.677008552479,75529.42797052854,656.776418911454,188067.93498621832,656.776418911454,188067.93498621832,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
1222,20260129,638,"25",3,32186.8560112634,11295.842049271683,79547.72301408784,602.6746992912805,206318.30543260367,602.6746992912805,206318.30543260367,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
1223,20260129,638,"25",7,37313.82637900318,11860.0029369656,148488.0857126553,588.6608188758464,219164.48266649072,588.6608188758464,219164.48266649072,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
1224,20260129,638,"31",1,13084.795206731756,6701.101415482384,19513.369268618506,804.7286260595305,70512.29321371642,804.7286260595305,70512.29321371642,empirical_bayes,6,partial,"2026-01-29 10:22:39"
1225,20260129,638,"31",3,13487.949711170126,6698.9369756572605,20120.884128477035,670.5531131690983,65128.43293987703,670.5531131690983,65128.43293987703,empirical_bayes,6,partial,"2026-01-29 10:22:39"
1226,20260129,638,"37",1,12623.59865504,7073.460396611261,18530.216407573676,790.5373089373493,57092.832213652604,790.5373089373493,57092.832213652604,empirical_bayes,3,partial,"2026-01-29 10:22:39"
1227,20260129,638,"37",3,13312.745065009054,7298.002351314516,18704.98790533932,709.6436520282562,57807.39487377584,709.6436520282562,57807.39487377584,empirical_bayes,3,partial,"2026-01-29 10:22:39"
1228,20260129,638,"38",1,14582.128246187403,7111.0802514104,22164.921685787172,848.122463656874,66344.07171024359,848.122463656874,66344.07171024359,empirical_bayes,3,partial,"2026-01-29 10:22:39"
1229,20260129,638,"38",3,14646.891672824268,7270.579438106812,23148.29919251815,686.1902195961028,74462.55115618976,686.1902195961028,74462.55115618976,empirical_bayes,3,partial,"2026-01-29 10:22:39"
1230,20260129,639,"11",1,50661.77125863377,50631.046434390344,1534.5901655682937,47766.323910409024,53654.38660892089,47766.323910409024,53654.38660892089,empirical_bayes,7,partial,"2026-01-29 10:22:39"
1231,20260129,639,"11",3,50681.852798773594,50661.6169782348,1503.3088988717082,47852.082304944604,53558.61908436176,47852.082304944604,53558.61908436176,empirical_bayes,7,partial,"2026-01-29 10:22:39"
1232,20260129,639,"11",7,50712.46175515807,50708.17826515081,1549.1449091203597,47883.94543345769,53821.65628067363,47883.94543345769,53821.65628067363,empirical_bayes,7,partial,"2026-01-29 10:22:39"
1233,20260129,639,"21",1,50772.94744181879,50722.63219314233,1536.6648171272284,47910.99300193568,53778.66903328705,47910.99300193568,53778.66903328705,empirical_bayes,7,partial,"2026-01-29 10:22:39"
1234,20260129,639,"21",3,50732.59821378477,50729.20491262834,1490.2194317675428,47838.370626434444,53803.53640858737,47838.370626434444,53803.53640858737,empirical_bayes,7,partial,"2026-01-29 10:22:39"
1235,20260129,639,"21",7,50756.063862134215,50769.46055492132,1532.209047899626,47735.57657407052,53644.6177962632,47735.57657407052,53644.6177962632,empirical_bayes,7,partial,"2026-01-29 10:22:39"
1236,20260129,639,"22",1,50725.83031313865,50735.86267522721,1501.9452967737573,47816.58372786587,53866.8534001768,47816.58372786587,53866.8534001768,empirical_bayes,7,partial,"2026-01-29 10:22:39"
1237,20260129,639,"22",3,50738.05831204177,50737.806356207344,1513.3649409472464,47868.56572736773,53795.65118203922,47868.56572736773,53795.65118203922,empirical_bayes,7,partial,"2026-01-29 10:22:39"
1238,20260129,639,"22",7,50656.434253750274,50605.84345070085,1553.0964808851752,47660.84701045733,53666.62352840139,47660.84701045733,53666.62352840139,empirical_bayes,7,partial,"2026-01-29 10:22:39"
1239,20260129,639,"24",1,50700.789009627035,50709.84565966258,1460.7407462909748,47891.12384904699,53540.57248155942,47891.12384904699,53540.57248155942,empirical_bayes,7,partial,"2026-01-29 10:22:39"
1240,20260129,639,"24",3,50737.33713494806,50734.303843958296,1556.3828952153365,47580.88002687476,53927.70716579517,47580.88002687476,53927.70716579517,empirical_bayes,7,partial,"2026-01-29 10:22:39"
1241,20260129,639,"24",7,50667.87619367431,50614.923232104076,1544.1067092884732,47705.24481533025,53743.392981416146,47705.24481533025,53743.392981416146,empirical_bayes,7,partial,"2026-01-29 10:22:39"
1242,20260129,639,"25",1,50663.34356744744,50640.67655720093,1522.4540457116586,47819.655854058474,53723.6750838063,47819.655854058474,53723.6750838063,empirical_bayes,7,partial,"2026-01-29 10:22:39"
1243,20260129,639,"25",3,50730.40282636128,50724.46491629793,1519.4636764582167,47628.467082180294,53770.94687043118,47628.467082180294,53770.94687043118,empirical_bayes,7,partial,"2026-01-29 10:22:39"
1244,20260129,639,"25",7,50705.06973653996,50597.16713931416,1538.720847429512,47919.95653482526,53763.97171976076,47919.95653482526,53763.97171976076,empirical_bayes,7,partial,"2026-01-29 10:22:39"
1245,20260129,640,"11",1,92807.47029898697,93008.26742149227,5739.510103046729,81942.36714376484,104931.7023563089,81942.36714376484,104931.7023563089,empirical_bayes,7,partial,"2026-01-29 10:22:39"
1246,20260129,640,"11",3,92613.65700923628,92122.85021763344,5508.442870567813,82813.46085678998,103849.1045285263,82813.46085678998,103849.1045285263,empirical_bayes,7,partial,"2026-01-29 10:22:39"
1247,20260129,640,"11",7,92374.91924659825,92167.38020396305,5841.613417265475,81704.5238031242,104364.64902375087,81704.5238031242,104364.64902375087,empirical_bayes,7,partial,"2026-01-29 10:22:39"
1248,20260129,640,"21",1,92357.30696061486,92272.65019538574,5350.272781228359,82432.59575983473,103365.01633650255,82432.59575983473,103365.01633650255,empirical_bayes,7,partial,"2026-01-29 10:22:39"
1249,20260129,640,"21",3,92406.3710521318,92094.12749711881,5425.2062723442195,82039.14386830131,103040.40437171451,82039.14386830131,103040.40437171451,empirical_bayes,7,partial,"2026-01-29 10:22:39"
1250,20260129,640,"21",7,92554.37997934387,92206.03234372404,5660.422290846814,81860.18005766343,103989.61220286877,81860.18005766343,103989.61220286877,empirical_bayes,7,partial,"2026-01-29 10:22:39"
1251,20260129,640,"22",1,92843.5813101484,92802.43049336423,5753.176714045211,82061.74825782838,104199.0980279658,82061.74825782838,104199.0980279658,empirical_bayes,7,partial,"2026-01-29 10:22:39"
1252,20260129,640,"22",3,92499.88827849549,92475.01755232725,5578.22758556038,82147.26279712516,103677.22563600825,82147.26279712516,103677.22563600825,empirical_bayes,7,partial,"2026-01-29 10:22:39"
1253,20260129,640,"22",7,92657.85639626175,92377.54354513668,5605.452152965829,82070.62872580954,104760.25311366138,82070.62872580954,104760.25311366138,empirical_bayes,7,partial,"2026-01-29 10:22:39"
1254,20260129,640,"24",1,92448.23949485616,92235.5054927879,5520.849341307991,82227.58187006494,103470.51927794899,82227.58187006494,103470.51927794899,empirical_bayes,7,partial,"2026-01-29 10:22:39"
1255,20260129,640,"24",3,92450.74784172376,92107.27079803013,5397.848915473478,82816.81838562663,103138.50650395255,82816.81838562663,103138.50650395255,empirical_bayes,7,partial,"2026-01-29 10:22:39"
1256,20260129,640,"24",7,92596.5873227858,92436.02311448505,5420.393708234653,82693.24086575599,103955.04276526054,82693.24086575599,103955.04276526054,empirical_bayes,7,partial,"2026-01-29 10:22:39"
1257,20260129,640,"25",1,92475.08927568492,92260.68057450435,5466.722533633171,82623.40058580415,103327.45381251952,82623.40058580415,103327.45381251952,empirical_bayes,7,partial,"2026-01-29 10:22:39"
1258,20260129,640,"25",3,92665.14368681314,92539.79511080726,5602.81820331257,82395.77652532348,104795.91220040708,82395.77652532348,104795.91220040708,empirical_bayes,7,partial,"2026-01-29 10:22:39"
1259,20260129,640,"25",7,92672.52018427968,92338.45272720858,5740.428715602506,82327.64042627778,104419.78018542494,82327.64042627778,104419.78018542494,empirical_bayes,7,partial,"2026-01-29 10:22:39"
1260,20260129,641,"11",1,6852.498804132603,3281.5298224630674,13812.649440269864,317.75618352007643,35125.04839356793,317.75618352007643,35125.04839356793,hierarchical_normal,16,partial,"2026-01-29 10:22:39"
1261,20260129,641,"11",3,6854.8841833557335,3306.3440230030546,15990.020641510886,307.6577496603543,33030.86417089491,307.6577496603543,33030.86417089491,hierarchical_normal,16,partial,"2026-01-29 10:22:39"
1262,20260129,641,"11",7,6704.256715363306,3327.1663305750335,13494.185914170468,297.04001961737777,33351.411615167046,297.04001961737777,33351.411615167046,hierarchical_normal,16,partial,"2026-01-29 10:22:39"
1263,20260129,641,"11",14,6504.7598754277715,3293.076755217614,11677.988774379617,337.45062320286974,35096.20243741771,337.45062320286974,35096.20243741771,hierarchical_normal,16,partial,"2026-01-29 10:22:39"
1264,20260129,641,"21",1,7263.192560354054,4265.0058493604565,10607.549539066618,645.999600078165,31884.237687432087,645.999600078165,31884.237687432087,hierarchical_normal,11,partial,"2026-01-29 10:22:39"
1265,20260129,641,"21",3,7507.818332769559,4363.018646797717,18446.305980490622,592.2894795647073,30128.516149301504,592.2894795647073,30128.516149301504,hierarchical_normal,11,partial,"2026-01-29 10:22:39"
1266,20260129,641,"21",7,7465.4343160598455,4393.8208687581455,14497.222625037477,628.6693148811602,31347.02262273345,628.6693148811602,31347.02262273345,hierarchical_normal,11,partial,"2026-01-29 10:22:39"
1267,20260129,641,"22",1,11755.26653347602,4575.4572663765575,121235.9585089693,454.4069430739147,44782.07790354305,454.4069430739147,44782.07790354305,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
1268,20260129,641,"22",3,9340.23795533929,4569.76126219487,25888.62810602015,405.21472369427426,42872.559144336745,405.21472369427426,42872.559144336745,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
1269,20260129,641,"22",7,9925.758601194557,4607.0755854518375,28118.544115358363,461.50403796771445,49793.37508222352,461.50403796771445,49793.37508222352,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
1270,20260129,641,"24",1,10590.38172545057,4680.526559496846,53988.79128398355,444.5378813009076,48323.46561955192,444.5378813009076,48323.46561955192,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
1271,20260129,641,"24",3,10691.885024513582,4563.788318153739,67953.1344841178,432.92353129780633,45501.011555525656,432.92353129780633,45501.011555525656,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
1272,20260129,641,"24",7,9612.554117418053,4777.800508824817,33392.79653688795,509.3798186610321,41723.56877679261,509.3798186610321,41723.56877679261,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
1273,20260129,641,"25",1,9445.653746852107,4521.989867180779,20812.62446804367,426.65770225165846,47379.664868516404,426.65770225165846,47379.664868516404,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
1274,20260129,641,"25",3,10368.087250258928,4632.262152000138,45120.72611201472,465.9614942266603,46687.94715638949,465.9614942266603,46687.94715638949,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
1275,20260129,641,"25",7,9393.833307726663,4381.928132863088,43341.90782095289,450.768960031012,42057.18565229707,450.768960031012,42057.18565229707,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
1276,20260129,641,"31",1,4109.611486076061,2961.00952859894,3812.4467918556024,603.9715317937147,14127.12439958724,603.9715317937147,14127.12439958724,empirical_bayes,6,partial,"2026-01-29 10:22:39"
1277,20260129,641,"31",3,4000.413495808886,2919.010900715205,3853.17154439837,567.4452990751411,13426.827019350016,567.4452990751411,13426.827019350016,empirical_bayes,6,partial,"2026-01-29 10:22:39"
1278,20260129,641,"37",1,4163.00586282986,2880.5687399309027,4216.242829136502,617.1167462859222,15199.916754841086,617.1167462859222,15199.916754841086,empirical_bayes,3,partial,"2026-01-29 10:22:39"
1279,20260129,641,"37",3,3919.5418758436313,2724.156835472896,4158.261894780925,561.9115345596169,13173.811803077293,561.9115345596169,13173.811803077293,empirical_bayes,3,partial,"2026-01-29 10:22:39"
1280,20260129,641,"38",1,3857.5227309746265,2666.833055893406,3729.7325434113227,500.1739191566062,13930.868667743109,500.1739191566062,13930.868667743109,empirical_bayes,3,partial,"2026-01-29 10:22:39"
1281,20260129,641,"38",3,4219.787797335308,2781.990594663663,4618.066974437458,513.8573105161221,14886.682564343686,513.8573105161221,14886.682564343686,empirical_bayes,3,partial,"2026-01-29 10:22:39"
1282,20260129,642,"11",1,12613.778464880535,5500.457367365832,43602.530519739106,546.3033547464938,64254.566816454346,546.3033547464938,64254.566816454346,hierarchical_normal,16,partial,"2026-01-29 10:22:39"
1283,20260129,642,"11",3,13634.076582141926,5772.987713572222,35615.61660508875,483.24557058002324,68958.03922523104,483.24557058002324,68958.03922523104,hierarchical_normal,16,partial,"2026-01-29 10:22:39"
1284,20260129,642,"11",7,11100.817249236923,5726.2385603674065,18474.661819286055,487.79935099506366,55035.70670719444,487.79935099506366,55035.70670719444,hierarchical_normal,16,partial,"2026-01-29 10:22:39"
1285,20260129,642,"11",14,12400.395170875201,5533.937497857094,37916.95888460407,538.9045109054857,60507.720851218,538.9045109054857,60507.720851218,hierarchical_normal,16,partial,"2026-01-29 10:22:39"
1286,20260129,642,"21",1,14726.00858480348,8432.937502201248,20871.787028026185,919.90941229126,69227.43156841131,919.90941229126,69227.43156841131,hierarchical_normal,11,partial,"2026-01-29 10:22:39"
1287,20260129,642,"21",3,16147.069472235118,8528.924438669615,29388.873142010623,974.2673898925743,80327.29505179585,974.2673898925743,80327.29505179585,hierarchical_normal,11,partial,"2026-01-29 10:22:39"
1288,20260129,642,"21",7,15281.926697870042,8502.910129560132,24037.408443515025,875.4814239053869,71710.86755923889,875.4814239053869,71710.86755923889,hierarchical_normal,11,partial,"2026-01-29 10:22:39"
1289,20260129,642,"22",1,20724.598411716142,8667.067637065644,83835.91078592019,760.8979829478088,94226.97460030887,760.8979829478088,94226.97460030887,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
1290,20260129,642,"22",3,18771.28442551878,8539.033486233162,61154.625713463014,822.6138567893545,87824.88882381798,822.6138567893545,87824.88882381798,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
1291,20260129,642,"22",7,20894.21796206142,8338.373400294695,78381.48525202312,827.8997209645461,105246.60055543153,827.8997209645461,105246.60055543153,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
1292,20260129,642,"24",1,16831.709257040366,8341.951351822994,32182.786874434903,891.9561368150513,82913.3124279301,891.9561368150513,82913.3124279301,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
1293,20260129,642,"24",3,17885.507270631024,8745.91098399158,39457.04214495497,864.7256804972549,86372.77224179199,864.7256804972549,86372.77224179199,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
1294,20260129,642,"24",7,17013.2794128976,8741.692966268933,34189.70199000279,803.2620421792702,81371.37517948073,803.2620421792702,81371.37517948073,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
1295,20260129,642,"25",1,17564.38426495938,8892.686607959375,37966.23877174808,902.4521522261724,80923.5577793525,902.4521522261724,80923.5577793525,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
1296,20260129,642,"25",3,17581.655016796518,8683.77976935857,65100.588369481084,980.3321667239248,81279.7417822544,980.3321667239248,81279.7417822544,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
1297,20260129,642,"25",7,17450.895919984407,8698.164604257017,35018.459031913204,997.4122051251163,85991.60296677874,997.4122051251163,85991.60296677874,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
