"policy_id","analysis_date","item_cd","market_group","policy_type","horizon","lead_time","service_level","safety_stock_mean","safety_stock_std","reorder_point_mean","reorder_point_std","expected_cost_mean","expected_cost_std","fill_rate","model_version","created_at"
1051,20260129,215,"11",bayesian_newsvendor,7,7,0.95,203767.22144226765,215552.09142607535,299680.1290477328,81471.03264189334,151902.7008668586,42941.96015647573,0.95,bayesian_v1.0,"2026-01-29 10:22:47"
1052,20260129,215,"11",bayesian_newsvendor,7,14,0.95,407534.4428845353,431104.1828521507,599360.2580954656,115217.43930270667,303805.4017337172,85883.92031295146,0.95,bayesian_v1.0,"2026-01-29 10:22:47"
1053,20260129,215,"11",bayesian_newsvendor,1,1,0.99,82643.50656894114,24950.302875065423,95298.1518275725,24950.302875065423,19001.54903498838,5851.391340585754,0.99,bayesian_v1.0,"2026-01-29 10:22:47"
1054,20260129,215,"11",bayesian_newsvendor,3,3,0.99,277061.3939277805,80632.243709822,315364.60967606853,46553.047611229245,59340.14215698141,17315.245771533875,0.99,bayesian_v1.0,"2026-01-29 10:22:47"
1055,20260129,215,"11",bayesian_newsvendor,7,7,0.99,690298.490566575,215552.09142607535,786211.3981720401,81471.03264189334,151902.7008668586,42941.96015647573,0.99,bayesian_v1.0,"2026-01-29 10:22:47"
1056,20260129,215,"11",bayesian_newsvendor,7,14,0.99,1380596.98113315,431104.1828521507,1572422.7963440802,115217.43930270667,303805.4017337172,85883.92031295146,0.99,bayesian_v1.0,"2026-01-29 10:22:47"
1057,20260129,215,"21",bayesian_newsvendor,1,1,0.9,8855.968709498331,10383.54674518844,16747.095149499364,10383.54674518844,8283.847393926948,4177.231939090524,0.9,bayesian_v1.0,"2026-01-29 10:22:47"
1058,20260129,215,"21",bayesian_newsvendor,3,3,0.9,27733.771330481355,30436.06689316811,51738.74521638933,17572.271413844064,25216.303206464687,12585.367019305737,0.9,bayesian_v1.0,"2026-01-29 10:22:47"
1059,20260129,215,"21",bayesian_newsvendor,7,7,0.9,61837.14411559677,71931.27305510888,119121.69292129121,27187.465713157053,59094.689846156696,30260.013875395878,0.9,bayesian_v1.0,"2026-01-29 10:22:47"
1060,20260129,215,"21",bayesian_newsvendor,7,14,0.9,123674.28823119354,143862.54611021775,238243.38584258241,38448.88273810021,118189.37969231339,60520.027750791756,0.9,bayesian_v1.0,"2026-01-29 10:22:47"
1061,20260129,215,"21",bayesian_newsvendor,1,1,0.95,15894.844016740692,10383.54674518844,23785.970456741725,10383.54674518844,8283.847393926948,4177.231939090524,0.95,bayesian_v1.0,"2026-01-29 10:22:47"
1062,20260129,215,"21",bayesian_newsvendor,3,3,0.95,50210.96868633773,30436.06689316811,74215.94257224571,17572.271413844064,25216.303206464687,12585.367019305737,0.95,bayesian_v1.0,"2026-01-29 10:22:47"
1063,20260129,215,"21",bayesian_newsvendor,7,7,0.95,114856.11536103618,71931.27305510888,172140.66416673062,27187.465713157053,59094.689846156696,30260.013875395878,0.95,bayesian_v1.0,"2026-01-29 10:22:47"
1064,20260129,215,"21",bayesian_newsvendor,7,14,0.95,229712.23072207236,143862.54611021775,344281.32833346125,38448.88273810021,118189.37969231339,60520.027750791756,0.95,bayesian_v1.0,"2026-01-29 10:22:47"
1065,20260129,215,"21",bayesian_newsvendor,1,1,0.99,42746.33121870225,10383.54674518844,50637.457658703286,10383.54674518844,8283.847393926948,4177.231939090524,0.99,bayesian_v1.0,"2026-01-29 10:22:47"
1066,20260129,215,"21",bayesian_newsvendor,3,3,0.99,125842.84393137424,30436.06689316811,149847.81781728222,17572.271413844064,25216.303206464687,12585.367019305737,0.99,bayesian_v1.0,"2026-01-29 10:22:47"
1067,20260129,215,"21",bayesian_newsvendor,7,7,0.99,316933.15669599315,71931.27305510888,374217.7055016876,27187.465713157053,59094.689846156696,30260.013875395878,0.99,bayesian_v1.0,"2026-01-29 10:22:47"
1068,20260129,215,"21",bayesian_newsvendor,7,14,0.99,633866.3133919863,143862.54611021775,748435.4110033752,38448.88273810021,118189.37969231339,60520.027750791756,0.99,bayesian_v1.0,"2026-01-29 10:22:47"
1069,20260129,215,"22",bayesian_newsvendor,1,1,0.9,6877.507406282282,9376.850592065914,14738.53039727068,9376.850592065914,6489.942785830615,4382.0766992394165,0.9,bayesian_v1.0,"2026-01-29 10:22:47"
1070,20260129,215,"22",bayesian_newsvendor,3,3,0.9,24212.46955652455,25713.534652783837,48509.80571486063,14845.716153601517,19851.345295619416,13687.038878675705,0.9,bayesian_v1.0,"2026-01-29 10:22:47"
1071,20260129,215,"22",bayesian_newsvendor,7,7,0.9,55559.30139781812,62168.067389086,111977.85115581917,23497.320828718013,45782.17249813511,31687.498922474515,0.9,bayesian_v1.0,"2026-01-29 10:22:47"
1072,20260129,215,"22",bayesian_newsvendor,7,14,0.9,111118.60279563624,124336.134778172,223955.70231163834,33230.229795404826,91564.34499627021,63374.99784494903,0.9,bayesian_v1.0,"2026-01-29 10:22:47"
1073,20260129,215,"22",bayesian_newsvendor,1,1,0.95,13596.541403346173,9376.850592065914,21457.56439433457,9376.850592065914,6489.942785830615,4382.0766992394165,0.95,bayesian_v1.0,"2026-01-29 10:22:47"
1074,20260129,215,"22",bayesian_newsvendor,3,3,0.95,44178.99279829288,25713.534652783837,68476.32895662896,14845.716153601517,19851.345295619416,13687.038878675705,0.95,bayesian_v1.0,"2026-01-29 10:22:47"
1075,20260129,215,"22",bayesian_newsvendor,7,7,0.95,105113.00067229837,62168.067389086,161531.55043029942,23497.320828718013,45782.17249813511,31687.498922474515,0.95,bayesian_v1.0,"2026-01-29 10:22:47"
1076,20260129,215,"22",bayesian_newsvendor,7,14,0.95,210226.00134459673,124336.134778172,323063.10086059885,33230.229795404826,91564.34499627021,63374.99784494903,0.95,bayesian_v1.0,"2026-01-29 10:22:47"
1077,20260129,215,"22",bayesian_newsvendor,1,1,0.99,33993.26773348471,9376.850592065914,41854.29072447311,9376.850592065914,6489.942785830615,4382.0766992394165,0.99,bayesian_v1.0,"2026-01-29 10:22:47"
1078,20260129,215,"22",bayesian_newsvendor,3,3,0.99,102766.99856020804,25713.534652783837,127064.33471854412,14845.716153601517,19851.345295619416,13687.038878675705,0.99,bayesian_v1.0,"2026-01-29 10:22:47"
1079,20260129,215,"22",bayesian_newsvendor,7,7,0.99,240318.55014931847,62168.067389086,296737.0999073195,23497.320828718013,45782.17249813511,31687.498922474515,0.99,bayesian_v1.0,"2026-01-29 10:22:47"
1080,20260129,215,"22",bayesian_newsvendor,7,14,0.99,480637.10029863694,124336.134778172,593474.199814639,33230.229795404826,91564.34499627021,63374.99784494903,0.99,bayesian_v1.0,"2026-01-29 10:22:47"
1081,20260129,215,"24",bayesian_newsvendor,1,1,0.9,11232.7044862582,14460.481602090535,21715.681945493696,14460.481602090535,10347.2250060141,5625.802815299689,0.9,bayesian_v1.0,"2026-01-29 10:22:47"
1082,20260129,215,"24",bayesian_newsvendor,3,3,0.9,34141.47808232214,39825.322238286375,65441.603111846875,22993.160514838222,30701.205505234066,16744.95763456834,0.9,bayesian_v1.0,"2026-01-29 10:22:47"
1083,20260129,215,"24",bayesian_newsvendor,7,7,0.9,71927.48604293176,91366.84751177183,143283.06740571957,34533.42237030127,66999.99990219552,39483.80836638862,0.9,bayesian_v1.0,"2026-01-29 10:22:47"
1084,20260129,215,"24",bayesian_newsvendor,7,14,0.9,143854.97208586353,182733.69502354367,286566.13481143914,48837.63427123848,133999.99980439103,78967.61673277724,0.9,bayesian_v1.0,"2026-01-29 10:22:47"
1085,20260129,215,"24",bayesian_newsvendor,1,1,0.95,19123.697330066203,14460.481602090535,29606.6747893017,14460.481602090535,10347.2250060141,5625.802815299689,0.95,bayesian_v1.0,"2026-01-29 10:22:47"
1086,20260129,215,"24",bayesian_newsvendor,3,3,0.95,59869.501143467336,39825.322238286375,91169.62617299207,22993.160514838222,30701.205505234066,16744.95763456834,0.95,bayesian_v1.0,"2026-01-29 10:22:47"
1087,20260129,215,"24",bayesian_newsvendor,7,7,0.95,140050.7255369369,91366.84751177183,211406.3068997247,34533.42237030127,66999.99990219552,39483.80836638862,0.95,bayesian_v1.0,"2026-01-29 10:22:47"
1088,20260129,215,"24",bayesian_newsvendor,7,14,0.95,280101.4510738738,182733.69502354367,422812.6137994494,48837.63427123848,133999.99980439103,78967.61673277724,0.95,bayesian_v1.0,"2026-01-29 10:22:47"
1089,20260129,215,"24",bayesian_newsvendor,1,1,0.99,51524.99709628381,14460.481602090535,62007.97455551931,14460.481602090535,10347.2250060141,5625.802815299689,0.99,bayesian_v1.0,"2026-01-29 10:22:47"
1090,20260129,215,"24",bayesian_newsvendor,3,3,0.99,152691.2713451298,39825.322238286375,183991.39637465452,22993.160514838222,30701.205505234066,16744.95763456834,0.99,bayesian_v1.0,"2026-01-29 10:22:47"
1091,20260129,215,"24",bayesian_newsvendor,7,7,0.99,330223.63144049584,91366.84751177183,401579.21280328365,34533.42237030127,66999.99990219552,39483.80836638862,0.99,bayesian_v1.0,"2026-01-29 10:22:47"
1092,20260129,215,"24",bayesian_newsvendor,7,14,0.99,660447.2628809917,182733.69502354367,803158.4256065673,48837.63427123848,133999.99980439103,78967.61673277724,0.99,bayesian_v1.0,"2026-01-29 10:22:47"
1093,20260129,215,"25",bayesian_newsvendor,1,1,0.9,8724.4985293229,7305.698879839075,16579.46743995808,7305.698879839075,5690.098648682699,4683.455094080997,0.9,bayesian_v1.0,"2026-01-29 10:22:47"
1094,20260129,215,"25",bayesian_newsvendor,3,3,0.9,25126.7041380754,22002.368791233595,47991.986547961664,12703.073544428136,16909.934880708657,13239.811558271598,0.9,bayesian_v1.0,"2026-01-29 10:22:47"
1095,20260129,215,"25",bayesian_newsvendor,7,7,0.9,57445.95305125752,49282.50791030729,111571.29735220924,18627.03713089237,36229.55017943303,32697.18414631617,0.9,bayesian_v1.0,"2026-01-29 10:22:47"
1096,20260129,215,"25",bayesian_newsvendor,7,14,0.9,114891.90610251504,98565.01582061459,223142.59470441847,26342.608537335214,72459.10035886605,65394.36829263234,0.9,bayesian_v1.0,"2026-01-29 10:22:47"
1097,20260129,215,"25",bayesian_newsvendor,1,1,0.95,14453.058610117474,7305.698879839075,22308.027520752654,7305.698879839075,5690.098648682699,4683.455094080997,0.95,bayesian_v1.0,"2026-01-29 10:22:47"
1098,20260129,215,"25",bayesian_newsvendor,3,3,0.95,40346.179881219716,22002.368791233595,63211.46229110598,12703.073544428136,16909.934880708657,13239.811558271598,0.95,bayesian_v1.0,"2026-01-29 10:22:47"
1099,20260129,215,"25",bayesian_newsvendor,7,7,0.95,91517.07130856079,49282.50791030729,145642.4156095125,18627.03713089237,36229.55017943303,32697.18414631617,0.95,bayesian_v1.0,"2026-01-29 10:22:47"
1100,20260129,215,"25",bayesian_newsvendor,7,14,0.95,183034.14261712157,98565.01582061459,291284.831219025,26342.608537335214,72459.10035886605,65394.36829263234,0.95,bayesian_v1.0,"2026-01-29 10:22:47"
1101,20260129,215,"25",bayesian_newsvendor,1,1,0.99,30047.229872653712,7305.698879839075,37902.19878328889,7305.698879839075,5690.098648682699,4683.455094080997,0.99,bayesian_v1.0,"2026-01-29 10:22:47"
1102,20260129,215,"25",bayesian_newsvendor,3,3,0.99,83978.2528896656,22002.368791233595,106843.53529955186,12703.073544428136,16909.934880708657,13239.811558271598,0.99,bayesian_v1.0,"2026-01-29 10:22:47"
1103,20260129,215,"25",bayesian_newsvendor,7,7,0.99,183885.62457477974,49282.50791030729,238010.96887573146,18627.03713089237,36229.55017943303,32697.18414631617,0.99,bayesian_v1.0,"2026-01-29 10:22:47"
1104,20260129,215,"25",bayesian_newsvendor,7,14,0.99,367771.2491495595,98565.01582061459,476021.9377514629,26342.608537335214,72459.10035886605,65394.36829263234,0.99,bayesian_v1.0,"2026-01-29 10:22:47"
1105,20260129,221,"11",bayesian_newsvendor,1,1,0.9,29913.686620249733,30262.036769713894,62707.93879770382,30262.036769713894,19928.397805566114,19742.0992506692,0.9,bayesian_v1.0,"2026-01-29 10:22:47"
1106,20260129,221,"11",bayesian_newsvendor,3,3,0.9,91485.97174460924,141510.98153827403,191130.6248401766,81701.40328441067,74424.94739669758,56331.17712832651,0.9,bayesian_v1.0,"2026-01-29 10:22:47"
1107,20260129,221,"11",bayesian_newsvendor,7,7,0.9,218451.44949420483,216745.49994048907,448818.5636939903,81922.09866212845,157306.66627597253,134261.8892740334,0.9,bayesian_v1.0,"2026-01-29 10:22:47"
1108,20260129,221,"11",bayesian_newsvendor,7,14,0.9,436902.89898840967,433490.99988097814,897637.1273879806,115855.34298604884,314613.33255194506,268523.7785480668,0.9,bayesian_v1.0,"2026-01-29 10:22:47"
1109,20260129,221,"11",bayesian_newsvendor,1,1,0.95,48764.93217691793,30262.036769713894,81559.18435437202,30262.036769713894,19928.397805566114,19742.0992506692,0.95,bayesian_v1.0,"2026-01-29 10:22:47"
1110,20260129,221,"11",bayesian_newsvendor,3,3,0.95,152675.01261699625,141510.98153827403,252319.6657125636,81701.40328441067,74424.94739669758,56331.17712832651,0.95,bayesian_v1.0,"2026-01-29 10:22:47"
1111,20260129,221,"11",bayesian_newsvendor,7,7,0.95,379713.19992559816,216745.49994048907,610080.3141253836,81922.09866212845,157306.66627597253,134261.8892740334,0.95,bayesian_v1.0,"2026-01-29 10:22:47"
1112,20260129,221,"11",bayesian_newsvendor,7,14,0.95,759426.3998511963,433490.99988097814,1220160.6282507672,115855.34298604884,314613.33255194506,268523.7785480668,0.95,bayesian_v1.0,"2026-01-29 10:22:47"
1113,20260129,221,"11",bayesian_newsvendor,1,1,0.99,108541.786145396,30262.036769713894,141336.0383228501,30262.036769713894,19928.397805566114,19742.0992506692,0.99,bayesian_v1.0,"2026-01-29 10:22:47"
1114,20260129,221,"11",bayesian_newsvendor,3,3,0.99,335229.79799864074,141510.98153827403,434874.4510942081,81701.40328441067,74424.94739669758,56331.17712832651,0.99,bayesian_v1.0,"2026-01-29 10:22:47"
1115,20260129,221,"11",bayesian_newsvendor,7,7,0.99,895274.6391654036,216745.49994048907,1125641.753365189,81922.09866212845,157306.66627597253,134261.8892740334,0.99,bayesian_v1.0,"2026-01-29 10:22:47"
1116,20260129,221,"11",bayesian_newsvendor,7,14,0.99,1790549.278330807,433490.99988097814,2251283.506730378,115855.34298604884,314613.33255194506,268523.7785480668,0.99,bayesian_v1.0,"2026-01-29 10:22:47"
1117,20260129,221,"21",bayesian_newsvendor,1,1,0.9,25234.564803590813,24198.719822660245,52927.0879634722,24198.719822660245,16128.350495411747,16422.414035469694,0.9,bayesian_v1.0,"2026-01-29 10:22:47"
1118,20260129,221,"21",bayesian_newsvendor,3,3,0.9,72278.47991904466,73707.30897570463,156952.13482480805,42554.934678365986,47808.195552916484,51343.59059426103,0.9,bayesian_v1.0,"2026-01-29 10:22:47"
1119,20260129,221,"21",bayesian_newsvendor,7,7,0.9,174842.32103444615,176672.49674637057,371118.36341724294,66775.92712796637,120972.70539789458,115803.99937138357,0.9,bayesian_v1.0,"2026-01-29 10:22:47"
1120,20260129,221,"21",bayesian_newsvendor,7,14,0.9,349684.6420688923,353344.99349274114,742236.7268344859,94435.4217844075,241945.41079578915,231607.99874276714,0.9,bayesian_v1.0,"2026-01-29 10:22:47"
1121,20260129,221,"21",bayesian_newsvendor,1,1,0.95,41329.000226769844,24198.719822660245,69021.52338665123,24198.719822660245,16128.350495411747,16422.414035469694,0.95,bayesian_v1.0,"2026-01-29 10:22:47"
1122,20260129,221,"21",bayesian_newsvendor,3,3,0.95,124064.39261115059,73707.30897570463,208738.04751691397,42554.934678365986,47808.195552916484,51343.59059426103,0.95,bayesian_v1.0,"2026-01-29 10:22:47"
1123,20260129,221,"21",bayesian_newsvendor,7,7,0.95,298249.6425150306,176672.49674637057,494525.6848978274,66775.92712796637,120972.70539789458,115803.99937138357,0.95,bayesian_v1.0,"2026-01-29 10:22:47"
1124,20260129,221,"21",bayesian_newsvendor,7,14,0.95,596499.2850300611,353344.99349274114,989051.3697956548,94435.4217844075,241945.41079578915,231607.99874276714,0.95,bayesian_v1.0,"2026-01-29 10:22:47"
1125,20260129,221,"21",bayesian_newsvendor,1,1,0.99,92688.21108521921,24198.719822660245,120380.7342451006,24198.719822660245,16128.350495411747,16422.414035469694,0.99,bayesian_v1.0,"2026-01-29 10:22:47"
1126,20260129,221,"21",bayesian_newsvendor,3,3,0.99,277081.94868226233,73707.30897570463,361755.6035880257,42554.934678365986,47808.195552916484,51343.59059426103,0.99,bayesian_v1.0,"2026-01-29 10:22:47"
1127,20260129,221,"21",bayesian_newsvendor,7,7,0.99,762921.3095193547,176672.49674637057,959197.3519021515,66775.92712796637,120972.70539789458,115803.99937138357,0.99,bayesian_v1.0,"2026-01-29 10:22:47"
1128,20260129,221,"21",bayesian_newsvendor,7,14,0.99,1525842.6190387094,353344.99349274114,1918394.703804303,94435.4217844075,241945.41079578915,231607.99874276714,0.99,bayesian_v1.0,"2026-01-29 10:22:47"
1129,20260129,221,"22",bayesian_newsvendor,1,1,0.9,9536.703192562618,7138.682687818824,32043.09156994208,7138.682687818824,2336.274599875921,15439.923998705734,0.9,bayesian_v1.0,"2026-01-29 10:22:47"
1130,20260129,221,"22",bayesian_newsvendor,3,3,0.9,29300.85875879864,23264.073696846448,98179.34008073079,13431.519211321585,8262.597015488167,46701.91563237204,0.9,bayesian_v1.0,"2026-01-29 10:22:47"
1131,20260129,221,"22",bayesian_newsvendor,7,7,0.9,70316.0893217446,53307.01967445188,231178.15626081082,20148.159598946717,16485.52261937426,110884.45840371745,0.9,bayesian_v1.0,"2026-01-29 10:22:47"
1132,20260129,221,"22",bayesian_newsvendor,7,14,0.9,140632.1786434892,106614.03934890377,462356.31252162164,28493.800561688102,32971.04523874852,221768.9168074349,0.9,bayesian_v1.0,"2026-01-29 10:22:47"
1133,20260129,221,"22",bayesian_newsvendor,1,1,0.95,13039.016541079622,7138.682687818824,35545.404918459084,7138.682687818824,2336.274599875921,15439.923998705734,0.95,bayesian_v1.0,"2026-01-29 10:22:47"
1134,20260129,221,"22",bayesian_newsvendor,3,3,0.95,42516.745907251054,23264.073696846448,111395.2272291832,13431.519211321585,8262.597015488167,46701.91563237204,0.95,bayesian_v1.0,"2026-01-29 10:22:47"
1135,20260129,221,"22",bayesian_newsvendor,7,7,0.95,101365.47754770843,53307.01967445188,262227.54448677466,20148.159598946717,16485.52261937426,110884.45840371745,0.95,bayesian_v1.0,"2026-01-29 10:22:47"
1136,20260129,221,"22",bayesian_newsvendor,7,14,0.95,202730.95509541687,106614.03934890377,524455.0889735493,28493.800561688102,32971.04523874852,221768.9168074349,0.95,bayesian_v1.0,"2026-01-29 10:22:47"
1137,20260129,221,"22",bayesian_newsvendor,1,1,0.99,20124.099461284462,7138.682687818824,42630.487838663925,7138.682687818824,2336.274599875921,15439.923998705734,0.99,bayesian_v1.0,"2026-01-29 10:22:47"
1138,20260129,221,"22",bayesian_newsvendor,3,3,0.99,73507.49761883162,23264.073696846448,142385.97894076377,13431.519211321585,8262.597015488167,46701.91563237204,0.99,bayesian_v1.0,"2026-01-29 10:22:47"
1139,20260129,221,"22",bayesian_newsvendor,7,7,0.99,141769.05830980948,53307.01967445188,302631.1252488757,20148.159598946717,16485.52261937426,110884.45840371745,0.99,bayesian_v1.0,"2026-01-29 10:22:47"
1140,20260129,221,"22",bayesian_newsvendor,7,14,0.99,283538.11661961896,106614.03934890377,605262.2504977514,28493.800561688102,32971.04523874852,221768.9168074349,0.99,bayesian_v1.0,"2026-01-29 10:22:47"
1141,20260129,221,"24",bayesian_newsvendor,1,1,0.9,12008.32382359323,9865.429033875871,36009.11996229893,9865.429033875871,3712.0772546299595,16038.91991996804,0.9,bayesian_v1.0,"2026-01-29 10:22:47"
1142,20260129,221,"24",bayesian_newsvendor,3,3,0.9,40684.496863447974,29491.155756521424,112272.11023033796,17026.726714740824,9668.469278700702,48496.510794917485,0.9,bayesian_v1.0,"2026-01-29 10:22:47"
1143,20260129,221,"24",bayesian_newsvendor,7,7,0.9,94521.32392464718,68032.39418985549,259557.1164229975,25713.828017524746,22622.805226903496,111066.61171051995,0.9,bayesian_v1.0,"2026-01-29 10:22:47"
